crop,location,date,buying_price,selling_price
ginger,andhrapradesh,26-02-2022,2981.53,3507.68
ginger,andhrapradesh,26-03-2022,2834.39,3334.58
ginger,andhrapradesh,23-04-2022,2897.24,3408.52
ginger,andhrapradesh,21-05-2022,2936.95,3455.23
ginger,andhrapradesh,18-06-2022,3010.28,3541.5
ginger,andhrapradesh,16-07-2022,3006.38,3536.92
ginger,andhrapradesh,13-08-2022,3041.18,3577.86
ginger,andhrapradesh,10-09-2022,3006.65,3537.24
ginger,andhrapradesh,08-10-2022,3237.12,3808.38
ginger,andhrapradesh,05-11-2022,3156.93,3714.03
ginger,andhrapradesh,03-12-2022,3359.77,3952.67
ginger,andhrapradesh,31-12-2022,2903.04,3415.34
ginger,andhrapradesh,28-01-2023,2841.92,3343.43
ginger,andhrapradesh,25-02-2023,2983.64,3510.16
ginger,andhrapradesh,25-03-2023,2926.14,3442.52
ginger,andhrapradesh,22-04-2023,2876.73,3384.39
ginger,andhrapradesh,20-05-2023,2967.14,3490.75
ginger,andhrapradesh,17-06-2023,3130.6,3683.06
ginger,andhrapradesh,15-07-2023,2920.42,3435.79
ginger,andhrapradesh,12-08-2023,3236.76,3807.95
ginger,andhrapradesh,09-09-2023,3056.27,3595.61
ginger,andhrapradesh,07-10-2023,3274.36,3852.19
ginger,andhrapradesh,04-11-2023,3262.84,3838.64
ginger,andhrapradesh,02-12-2023,3281.23,3860.27
ginger,andhrapradesh,30-12-2023,2703.71,3180.83
ginger,andhrapradesh,27-01-2024,2977.1,3502.47
ginger,andhrapradesh,24-02-2024,2968.23,3492.03
ginger,andhrapradesh,23-03-2024,2783.31,3274.48
ginger,andhrapradesh,20-04-2024,2910.91,3424.6
ginger,andhrapradesh,18-05-2024,2976.22,3501.44
ginger,andhrapradesh,15-06-2024,3059.28,3599.15
ginger,andhrapradesh,13-07-2024,3196.43,3760.51
ginger,andhrapradesh,10-08-2024,2977.51,3502.95
ginger,andhrapradesh,07-09-2024,3158.29,3715.63
ginger,andhrapradesh,05-10-2024,3156.09,3713.05
ginger,andhrapradesh,02-11-2024,3059.03,3598.86
ginger,andhrapradesh,30-11-2024,3310.08,3894.21
ginger,andhrapradesh,28-12-2024,2710.05,3188.29
ginger,andhrapradesh,25-01-2025,2842.53,3344.15
ginger,andhrapradesh,22-02-2025,2818.05,3315.35
ginger,andhrapradesh,22-03-2025,2810.92,3306.96
ginger,andhrapradesh,19-04-2025,3055.91,3595.19
ginger,andhrapradesh,17-05-2025,2997.18,3526.1
ginger,andhrapradesh,14-06-2025,3132.08,3684.8
ginger,andhrapradesh,12-07-2025,3012.97,3544.67
ginger,andhrapradesh,09-08-2025,2990.13,3517.8
ginger,andhrapradesh,06-09-2025,3015.93,3548.15
ginger,andhrapradesh,04-10-2025,3111.15,3660.18
ginger,telangana,01-01-2022,3144.12,3698.97
ginger,telangana,29-01-2022,3065.63,3606.62
ginger,telangana,26-02-2022,2987.81,3515.07
ginger,telangana,26-03-2022,3108.36,3656.89
ginger,telangana,23-04-2022,3289.33,3869.8
ginger,telangana,21-05-2022,3242.07,3814.2
ginger,telangana,18-06-2022,3373.84,3969.22
ginger,telangana,16-07-2022,3299.41,3881.66
ginger,telangana,13-08-2022,3334.72,3923.2
ginger,telangana,10-09-2022,3323.85,3910.41
ginger,telangana,08-10-2022,3316.17,3901.38
ginger,telangana,05-11-2022,3465.71,4077.31
ginger,telangana,03-12-2022,3449.44,4058.17
ginger,telangana,31-12-2022,3000.14,3529.58
ginger,telangana,28-01-2023,3162.16,3720.19
ginger,telangana,25-02-2023,3178.78,3739.74
ginger,telangana,25-03-2023,3176.98,3737.62
ginger,telangana,22-04-2023,3150.56,3706.54
ginger,telangana,20-05-2023,3268.6,3845.41
ginger,telangana,17-06-2023,3430.3,4035.65
ginger,telangana,15-07-2023,3414.42,4016.97
ginger,telangana,12-08-2023,3292.84,3873.93
ginger,telangana,09-09-2023,3464.29,4075.64
ginger,telangana,07-10-2023,3469.18,4081.39
ginger,telangana,04-11-2023,3356.48,3948.8
ginger,telangana,02-12-2023,3376.17,3971.96
ginger,telangana,30-12-2023,3189.45,3752.29
ginger,telangana,27-01-2024,3214.56,3781.84
ginger,telangana,24-02-2024,3272.03,3849.45
ginger,telangana,23-03-2024,3262.74,3838.52
ginger,telangana,20-04-2024,3178.91,3739.9
ginger,telangana,18-05-2024,3185.65,3747.82
ginger,telangana,15-06-2024,3158.74,3716.17
ginger,telangana,13-07-2024,3432.46,4038.19
ginger,telangana,10-08-2024,3482.4,4096.94
ginger,telangana,07-09-2024,3237.09,3808.34
ginger,telangana,05-10-2024,3533.65,4157.24
ginger,telangana,02-11-2024,3424.02,4028.26
ginger,telangana,30-11-2024,3411.46,4013.48
ginger,telangana,28-12-2024,3094.71,3640.83
ginger,telangana,25-01-2025,3005.08,3535.39
ginger,telangana,22-02-2025,3269.16,3846.07
ginger,telangana,22-03-2025,3047.19,3584.93
ginger,telangana,19-04-2025,3322.77,3909.14
ginger,telangana,17-05-2025,3364.1,3957.76
ginger,telangana,14-06-2025,3385.24,3982.64
ginger,telangana,12-07-2025,3415.32,4018.02
ginger,telangana,09-08-2025,3477.71,4091.42
ginger,telangana,06-09-2025,3246.03,3818.86
ginger,telangana,04-10-2025,3260.6,3836.0
ginger,kerala,01-01-2022,2442.65,2873.71
ginger,kerala,29-01-2022,2517.3,2961.53
ginger,kerala,26-02-2022,2660.95,3130.53
ginger,kerala,26-03-2022,2672.75,3144.41
ginger,kerala,23-04-2022,2604.44,3064.05
ginger,kerala,21-05-2022,2613.13,3074.27
ginger,kerala,18-06-2022,2699.68,3176.1
ginger,kerala,16-07-2022,2883.64,3392.52
ginger,kerala,13-08-2022,2824.77,3323.26
ginger,kerala,10-09-2022,2816.42,3313.43
ginger,kerala,08-10-2022,2906.61,3419.54
ginger,kerala,05-11-2022,3057.92,3597.55
ginger,kerala,03-12-2022,2942.86,3462.19
ginger,kerala,31-12-2022,2561.99,3014.11
ginger,kerala,28-01-2023,2684.95,3158.76
ginger,kerala,25-02-2023,2754.82,3240.96
ginger,kerala,25-03-2023,2584.11,3040.13
ginger,kerala,22-04-2023,2676.22,3148.5
ginger,kerala,20-05-2023,2759.28,3246.21
ginger,kerala,17-06-2023,2737.63,3220.74
ginger,kerala,15-07-2023,2911.03,3424.74
ginger,kerala,12-08-2023,2858.12,3362.49
ginger,kerala,09-09-2023,2749.92,3235.2
ginger,kerala,07-10-2023,2739.45,3222.88
ginger,kerala,04-11-2023,2874.7,3382.0
ginger,kerala,02-12-2023,2950.13,3470.74
ginger,kerala,30-12-2023,2623.27,3086.2
ginger,kerala,27-01-2024,2507.87,2950.43
ginger,kerala,24-02-2024,2591.58,3048.92
ginger,kerala,23-03-2024,2580.68,3036.09
ginger,kerala,20-04-2024,2813.33,3309.8
ginger,kerala,18-05-2024,2728.93,3210.51
ginger,kerala,15-06-2024,2837.96,3338.78
ginger,kerala,13-07-2024,2694.69,3170.22
ginger,kerala,10-08-2024,2830.0,3329.41
ginger,kerala,07-09-2024,2939.89,3458.7
ginger,kerala,05-10-2024,2950.01,3470.6
ginger,kerala,02-11-2024,2823.46,3321.72
ginger,kerala,30-11-2024,2816.87,3313.97
ginger,kerala,28-12-2024,2485.29,2923.87
ginger,kerala,25-01-2025,2501.51,2942.95
ginger,kerala,22-02-2025,2715.61,3194.84
ginger,kerala,22-03-2025,2526.97,2972.9
ginger,kerala,19-04-2025,2637.46,3102.89
ginger,kerala,17-05-2025,2611.01,3071.78
ginger,kerala,14-06-2025,2720.03,3200.04
ginger,kerala,12-07-2025,2648.79,3116.22
ginger,kerala,09-08-2025,2702.21,3179.07
ginger,kerala,06-09-2025,2777.0,3267.06
ginger,kerala,04-10-2025,2813.23,3309.68
ginger,maharashtra,01-01-2022,2426.91,2855.19
ginger,maharashtra,29-01-2022,2396.01,2818.84
ginger,maharashtra,26-02-2022,2318.66,2727.84
ginger,maharashtra,26-03-2022,2381.59,2801.87
ginger,maharashtra,23-04-2022,2486.68,2925.51
ginger,maharashtra,21-05-2022,2528.1,2974.23
ginger,maharashtra,18-06-2022,2447.59,2879.52
ginger,maharashtra,16-07-2022,2571.28,3025.04
ginger,maharashtra,13-08-2022,2687.22,3161.43
ginger,maharashtra,10-09-2022,2747.53,3232.39
ginger,maharashtra,08-10-2022,2666.2,3136.71
ginger,maharashtra,05-11-2022,2652.76,3120.9
ginger,maharashtra,03-12-2022,2798.18,3291.98
ginger,maharashtra,31-12-2022,2342.74,2756.17
ginger,maharashtra,28-01-2023,2435.58,2865.39
ginger,maharashtra,25-02-2023,2430.56,2859.48
ginger,maharashtra,25-03-2023,2434.28,2863.86
ginger,maharashtra,22-04-2023,2584.21,3040.25
ginger,maharashtra,20-05-2023,2634.95,3099.94
ginger,maharashtra,17-06-2023,2508.44,2951.11
ginger,maharashtra,15-07-2023,2613.27,3074.44
ginger,maharashtra,12-08-2023,2615.12,3076.61
ginger,maharashtra,09-09-2023,2714.69,3193.75
ginger,maharashtra,07-10-2023,2716.88,3196.33
ginger,maharashtra,04-11-2023,2688.61,3163.07
ginger,maharashtra,02-12-2023,2839.92,3341.08
ginger,maharashtra,30-12-2023,2388.02,2809.43
ginger,maharashtra,27-01-2024,2460.07,2894.2
ginger,maharashtra,24-02-2024,2408.32,2833.32
ginger,maharashtra,23-03-2024,2476.29,2913.28
ginger,maharashtra,20-04-2024,2414.37,2840.43
ginger,maharashtra,18-05-2024,2508.12,2950.73
ginger,maharashtra,15-06-2024,2456.24,2889.69
ginger,maharashtra,13-07-2024,2574.57,3028.91
ginger,maharashtra,10-08-2024,2498.19,2939.05
ginger,maharashtra,07-09-2024,2691.42,3166.38
ginger,maharashtra,05-10-2024,2590.93,3048.15
ginger,maharashtra,02-11-2024,2778.73,3269.1
ginger,maharashtra,30-11-2024,2793.13,3286.03
ginger,maharashtra,28-12-2024,2476.37,2913.38
ginger,maharashtra,25-01-2025,2442.24,2873.22
ginger,maharashtra,22-02-2025,2548.1,2997.76
ginger,maharashtra,22-03-2025,2576.66,3031.36
ginger,maharashtra,19-04-2025,2600.01,3058.83
ginger,maharashtra,17-05-2025,2479.43,2916.98
ginger,maharashtra,14-06-2025,2469.41,2905.19
ginger,maharashtra,12-07-2025,2602.44,3061.69
ginger,maharashtra,09-08-2025,2629.74,3093.81
ginger,maharashtra,06-09-2025,2672.23,3143.8
ginger,maharashtra,04-10-2025,2735.9,3218.71
ginger,gujarat,01-01-2022,3267.38,3843.98
ginger,gujarat,29-01-2022,3237.73,3809.09
ginger,gujarat,26-02-2022,3298.95,3881.12
ginger,gujarat,26-03-2022,3293.01,3874.13
ginger,gujarat,23-04-2022,3308.97,3892.9
ginger,gujarat,21-05-2022,3366.59,3960.7
ginger,gujarat,18-06-2022,3270.39,3847.52
ginger,gujarat,16-07-2022,3415.17,4017.85
ginger,gujarat,13-08-2022,3346.36,3936.9
ginger,gujarat,10-09-2022,3360.02,3952.97
ginger,gujarat,08-10-2022,3568.8,4198.59
ginger,gujarat,05-11-2022,3625.84,4265.7
ginger,gujarat,03-12-2022,3501.08,4118.92
ginger,gujarat,31-12-2022,3149.34,3705.1
ginger,gujarat,28-01-2023,3288.9,3869.29
ginger,gujarat,25-02-2023,3107.98,3656.45
ginger,gujarat,25-03-2023,3260.17,3835.49
ginger,gujarat,22-04-2023,3218.04,3785.93
ginger,gujarat,20-05-2023,3292.73,3873.8
ginger,gujarat,17-06-2023,3355.32,3947.43
ginger,gujarat,15-07-2023,3447.1,4055.41
ginger,gujarat,12-08-2023,3518.44,4139.34
ginger,gujarat,09-09-2023,3608.88,4245.74
ginger,gujarat,07-10-2023,3416.09,4018.93
ginger,gujarat,04-11-2023,3663.44,4309.93
ginger,gujarat,02-12-2023,3517.37,4138.08
ginger,gujarat,30-12-2023,3263.18,3839.04
ginger,gujarat,27-01-2024,3186.55,3748.88
ginger,gujarat,24-02-2024,3126.51,3678.25
ginger,gujarat,23-03-2024,3162.25,3720.29
ginger,gujarat,20-04-2024,3382.97,3979.97
ginger,gujarat,18-05-2024,3411.27,4013.26
ginger,gujarat,15-06-2024,3396.34,3995.69
ginger,gujarat,13-07-2024,3474.43,4087.56
ginger,gujarat,10-08-2024,3327.12,3914.26
ginger,gujarat,07-09-2024,3457.44,4067.58
ginger,gujarat,05-10-2024,3629.1,4269.53
ginger,gujarat,02-11-2024,3682.05,4331.82
ginger,gujarat,30-11-2024,3570.88,4201.04
ginger,gujarat,28-12-2024,3027.21,3561.42
ginger,gujarat,25-01-2025,3061.02,3601.2
ginger,gujarat,22-02-2025,3065.28,3606.21
ginger,gujarat,22-03-2025,3097.9,3644.59
ginger,gujarat,19-04-2025,3197.84,3762.16
ginger,gujarat,17-05-2025,3453.15,4062.53
ginger,gujarat,14-06-2025,3348.41,3939.3
ginger,gujarat,12-07-2025,3407.13,4008.39
ginger,gujarat,09-08-2025,3436.15,4042.53
ginger,gujarat,06-09-2025,3341.24,3930.87
ginger,gujarat,04-10-2025,3511.51,4131.19
ginger,rajasthan,01-01-2022,3085.1,3629.53
ginger,rajasthan,29-01-2022,3203.91,3769.31
ginger,rajasthan,26-02-2022,3236.54,3807.69
ginger,rajasthan,26-03-2022,3392.09,3990.7
ginger,rajasthan,23-04-2022,3211.4,3778.12
ginger,rajasthan,21-05-2022,3218.27,3786.2
ginger,rajasthan,18-06-2022,3479.82,4093.9
ginger,rajasthan,16-07-2022,3499.87,4117.49
ginger,rajasthan,13-08-2022,3314.14,3898.99
ginger,rajasthan,10-09-2022,3594.3,4228.59
ginger,rajasthan,08-10-2022,3494.75,4111.47
ginger,rajasthan,05-11-2022,3673.98,4322.33
ginger,rajasthan,03-12-2022,3740.41,4400.48
ginger,rajasthan,31-12-2022,3154.52,3711.2
ginger,rajasthan,28-01-2023,3074.76,3617.36
ginger,rajasthan,25-02-2023,3341.14,3930.75
ginger,rajasthan,25-03-2023,3180.5,3741.77
ginger,rajasthan,22-04-2023,3313.97,3898.79
ginger,rajasthan,20-05-2023,3370.81,3965.66
ginger,rajasthan,17-06-2023,3522.81,4144.48
ginger,rajasthan,15-07-2023,3544.95,4170.53
ginger,rajasthan,12-08-2023,3459.18,4069.62
ginger,rajasthan,09-09-2023,3493.98,4110.56
ginger,rajasthan,07-10-2023,3555.41,4182.83
ginger,rajasthan,04-11-2023,3516.43,4136.98
ginger,rajasthan,02-12-2023,3504.93,4123.45
ginger,rajasthan,30-12-2023,3214.79,3782.11
ginger,rajasthan,27-01-2024,3243.76,3816.19
ginger,rajasthan,24-02-2024,3176.65,3737.24
ginger,rajasthan,23-03-2024,3261.6,3837.18
ginger,rajasthan,20-04-2024,3192.16,3755.48
ginger,rajasthan,18-05-2024,3381.1,3977.76
ginger,rajasthan,15-06-2024,3338.77,3927.97
ginger,rajasthan,13-07-2024,3263.69,3839.63
ginger,rajasthan,10-08-2024,3569.4,4199.29
ginger,rajasthan,07-09-2024,3579.42,4211.08
ginger,rajasthan,05-10-2024,3706.76,4360.89
ginger,rajasthan,02-11-2024,3666.12,4313.08
ginger,rajasthan,30-11-2024,3501.83,4119.8
ginger,rajasthan,28-12-2024,3069.8,3611.53
ginger,rajasthan,25-01-2025,3115.71,3665.54
ginger,rajasthan,22-02-2025,3353.74,3945.58
ginger,rajasthan,22-03-2025,3304.3,3887.41
ginger,rajasthan,19-04-2025,3399.82,3999.79
ginger,rajasthan,17-05-2025,3453.73,4063.21
ginger,rajasthan,14-06-2025,3399.35,3999.23
ginger,rajasthan,12-07-2025,3280.28,3859.15
ginger,rajasthan,09-08-2025,3303.04,3885.93
ginger,rajasthan,06-09-2025,3608.95,4245.82
ginger,rajasthan,04-10-2025,3412.07,4014.2
ginger,punjab,01-01-2022,2482.43,2920.51
ginger,punjab,29-01-2022,2555.32,3006.26
ginger,punjab,26-02-2022,2579.1,3034.24
ginger,punjab,26-03-2022,2397.79,2820.93
ginger,punjab,23-04-2022,2458.82,2892.73
ginger,punjab,21-05-2022,2598.39,3056.93
ginger,punjab,18-06-2022,2681.61,3154.83
ginger,punjab,16-07-2022,2699.67,3176.08
ginger,punjab,13-08-2022,2692.5,3167.65
ginger,punjab,10-09-2022,2658.62,3127.79
ginger,punjab,08-10-2022,2599.93,3058.74
ginger,punjab,05-11-2022,2705.7,3183.18
ginger,punjab,03-12-2022,2784.27,3275.61
ginger,punjab,31-12-2022,2464.42,2899.32
ginger,punjab,28-01-2023,2515.11,2958.95
ginger,punjab,25-02-2023,2411.25,2836.76
ginger,punjab,25-03-2023,2546.15,2995.47
ginger,punjab,22-04-2023,2470.83,2906.86
ginger,punjab,20-05-2023,2450.82,2883.32
ginger,punjab,17-06-2023,2586.74,3043.22
ginger,punjab,15-07-2023,2631.14,3095.46
ginger,punjab,12-08-2023,2592.02,3049.43
ginger,punjab,09-09-2023,2724.82,3205.67
ginger,punjab,07-10-2023,2618.74,3080.87
ginger,punjab,04-11-2023,2889.15,3399.0
ginger,punjab,02-12-2023,2691.41,3166.36
ginger,punjab,30-12-2023,2317.5,2726.47
ginger,punjab,27-01-2024,2371.6,2790.12
ginger,punjab,24-02-2024,2401.03,2824.74
ginger,punjab,23-03-2024,2444.22,2875.55
ginger,punjab,20-04-2024,2450.89,2883.4
ginger,punjab,18-05-2024,2626.64,3090.17
ginger,punjab,15-06-2024,2661.04,3130.63
ginger,punjab,13-07-2024,2628.57,3092.44
ginger,punjab,10-08-2024,2660.38,3129.86
ginger,punjab,07-09-2024,2742.83,3226.86
ginger,punjab,05-10-2024,2607.98,3068.21
ginger,punjab,02-11-2024,2789.35,3281.59
ginger,punjab,30-11-2024,2859.06,3363.6
ginger,punjab,28-12-2024,2327.41,2738.13
ginger,punjab,25-01-2025,2362.21,2779.07
ginger,punjab,22-02-2025,2463.45,2898.18
ginger,punjab,22-03-2025,2424.64,2852.52
ginger,punjab,19-04-2025,2466.84,2902.17
ginger,punjab,17-05-2025,2480.75,2918.53
ginger,punjab,14-06-2025,2666.59,3137.16
ginger,punjab,12-07-2025,2624.91,3088.13
ginger,punjab,09-08-2025,2728.84,3210.4
ginger,punjab,06-09-2025,2743.25,3227.35
ginger,punjab,04-10-2025,2846.03,3348.27
ginger,haryana,01-01-2022,3128.35,3680.41
ginger,haryana,29-01-2022,2944.38,3463.98
ginger,haryana,26-02-2022,3111.29,3660.34
ginger,haryana,26-03-2022,3182.35,3743.94
ginger,haryana,23-04-2022,3002.55,3532.41
ginger,haryana,21-05-2022,3208.61,3774.84
ginger,haryana,18-06-2022,3201.02,3765.91
ginger,haryana,16-07-2022,3207.47,3773.5
ginger,haryana,13-08-2022,3309.85,3893.94
ginger,haryana,10-09-2022,3388.81,3986.84
ginger,haryana,08-10-2022,3357.68,3950.21
ginger,haryana,05-11-2022,3538.67,4163.14
ginger,haryana,03-12-2022,3554.86,4182.19
ginger,haryana,31-12-2022,3081.64,3625.46
ginger,haryana,28-01-2023,2915.75,3430.29
ginger,haryana,25-02-2023,3154.75,3711.47
ginger,haryana,25-03-2023,3043.09,3580.11
ginger,haryana,22-04-2023,3022.51,3555.9
ginger,haryana,20-05-2023,3117.04,3667.11
ginger,haryana,17-06-2023,3316.54,3901.81
ginger,haryana,15-07-2023,3320.2,3906.12
ginger,haryana,12-08-2023,3339.27,3928.55
ginger,haryana,09-09-2023,3215.47,3782.9
ginger,haryana,07-10-2023,3317.81,3903.31
ginger,haryana,04-11-2023,3242.62,3814.85
ginger,haryana,02-12-2023,3504.41,4122.83
ginger,haryana,30-12-2023,3143.22,3697.9
ginger,haryana,27-01-2024,2929.86,3446.9
ginger,haryana,24-02-2024,3007.94,3538.75
ginger,haryana,23-03-2024,2995.43,3524.03
ginger,haryana,20-04-2024,3255.35,3829.82
ginger,haryana,18-05-2024,3214.83,3782.15
ginger,haryana,15-06-2024,3287.78,3867.98
ginger,haryana,13-07-2024,3217.07,3784.79
ginger,haryana,10-08-2024,3452.16,4061.37
ginger,haryana,07-09-2024,3409.24,4010.87
ginger,haryana,05-10-2024,3487.29,4102.7
ginger,haryana,02-11-2024,3262.16,3837.83
ginger,haryana,30-11-2024,3531.02,4154.14
ginger,haryana,28-12-2024,3045.21,3582.6
ginger,haryana,25-01-2025,3128.8,3680.94
ginger,haryana,22-02-2025,2985.79,3512.69
ginger,haryana,22-03-2025,3162.84,3720.99
ginger,haryana,19-04-2025,3178.59,3739.52
ginger,haryana,17-05-2025,3067.27,3608.55
ginger,haryana,14-06-2025,3285.83,3865.68
ginger,haryana,12-07-2025,3259.4,3834.59
ginger,haryana,09-08-2025,3138.67,3692.55
ginger,haryana,06-09-2025,3200.97,3765.85
ginger,haryana,04-10-2025,3530.88,4153.98
ginger,uttarpradesh,01-01-2022,2279.73,2682.04
ginger,uttarpradesh,29-01-2022,2343.21,2756.72
ginger,uttarpradesh,26-02-2022,2356.58,2772.45
ginger,uttarpradesh,26-03-2022,2377.43,2796.98
ginger,uttarpradesh,23-04-2022,2415.82,2842.14
ginger,uttarpradesh,21-05-2022,2429.72,2858.5
ginger,uttarpradesh,18-06-2022,2612.93,3074.04
ginger,uttarpradesh,16-07-2022,2462.7,2897.3
ginger,uttarpradesh,13-08-2022,2443.52,2874.73
ginger,uttarpradesh,10-09-2022,2708.44,3186.4
ginger,uttarpradesh,08-10-2022,2724.8,3205.65
ginger,uttarpradesh,05-11-2022,2725.97,3207.02
ginger,uttarpradesh,03-12-2022,2554.0,3004.71
ginger,uttarpradesh,31-12-2022,2446.39,2878.11
ginger,uttarpradesh,28-01-2023,2462.76,2897.37
ginger,uttarpradesh,25-02-2023,2371.75,2790.29
ginger,uttarpradesh,25-03-2023,2385.94,2806.99
ginger,uttarpradesh,22-04-2023,2365.69,2783.17
ginger,uttarpradesh,20-05-2023,2410.86,2836.31
ginger,uttarpradesh,17-06-2023,2505.36,2947.48
ginger,uttarpradesh,15-07-2023,2424.24,2852.05
ginger,uttarpradesh,12-08-2023,2590.24,3047.34
ginger,uttarpradesh,09-09-2023,2480.18,2917.86
ginger,uttarpradesh,07-10-2023,2680.41,3153.42
ginger,uttarpradesh,04-11-2023,2775.16,3264.89
ginger,uttarpradesh,02-12-2023,2662.74,3132.64
ginger,uttarpradesh,30-12-2023,2416.52,2842.96
ginger,uttarpradesh,27-01-2024,2248.42,2645.2
ginger,uttarpradesh,24-02-2024,2325.31,2735.66
ginger,uttarpradesh,23-03-2024,2329.01,2740.01
ginger,uttarpradesh,20-04-2024,2394.94,2817.58
ginger,uttarpradesh,18-05-2024,2514.74,2958.52
ginger,uttarpradesh,15-06-2024,2607.19,3067.28
ginger,uttarpradesh,13-07-2024,2495.77,2936.2
ginger,uttarpradesh,10-08-2024,2503.54,2945.34
ginger,uttarpradesh,07-09-2024,2688.35,3162.76
ginger,uttarpradesh,05-10-2024,2708.98,3187.04
ginger,uttarpradesh,02-11-2024,2701.02,3177.67
ginger,uttarpradesh,30-11-2024,2719.27,3199.14
ginger,uttarpradesh,28-12-2024,2267.23,2667.33
ginger,uttarpradesh,25-01-2025,2410.86,2836.3
ginger,uttarpradesh,22-02-2025,2339.0,2751.76
ginger,uttarpradesh,22-03-2025,2358.82,2775.08
ginger,uttarpradesh,19-04-2025,2356.57,2772.44
ginger,uttarpradesh,17-05-2025,2506.33,2948.62
ginger,uttarpradesh,14-06-2025,2608.91,3069.31
ginger,uttarpradesh,12-07-2025,2511.78,2955.04
ginger,uttarpradesh,09-08-2025,2563.9,3016.35
ginger,uttarpradesh,06-09-2025,2701.36,3178.07
ginger,uttarpradesh,04-10-2025,2659.68,3129.04
ginger,madhyapradesh,01-01-2022,2693.74,3169.11
ginger,madhyapradesh,29-01-2022,2573.88,3028.1
ginger,madhyapradesh,26-02-2022,2540.94,2989.34
ginger,madhyapradesh,26-03-2022,2673.49,3145.28
ginger,madhyapradesh,23-04-2022,2769.38,3258.09
ginger,madhyapradesh,21-05-2022,2890.66,3400.78
ginger,madhyapradesh,18-06-2022,2750.18,3235.51
ginger,madhyapradesh,16-07-2022,2797.09,3290.7
ginger,madhyapradesh,13-08-2022,2757.15,3243.71
ginger,madhyapradesh,10-09-2022,2809.65,3305.47
ginger,madhyapradesh,08-10-2022,2909.23,3422.62
ginger,madhyapradesh,05-11-2022,2831.5,3331.18
ginger,madhyapradesh,03-12-2022,3080.2,3623.76
ginger,madhyapradesh,31-12-2022,2527.36,2973.36
ginger,madhyapradesh,28-01-2023,2606.92,3066.97
ginger,madhyapradesh,25-02-2023,2553.08,3003.62
ginger,madhyapradesh,25-03-2023,2703.64,3180.75
ginger,madhyapradesh,22-04-2023,2794.43,3287.57
ginger,madhyapradesh,20-05-2023,2835.37,3335.73
ginger,madhyapradesh,17-06-2023,2789.8,3282.12
ginger,madhyapradesh,15-07-2023,2688.19,3162.58
ginger,madhyapradesh,12-08-2023,2715.59,3194.81
ginger,madhyapradesh,09-09-2023,3001.47,3531.14
ginger,madhyapradesh,07-10-2023,3000.46,3529.95
ginger,madhyapradesh,04-11-2023,2963.38,3486.33
ginger,madhyapradesh,02-12-2023,2860.76,3365.6
ginger,madhyapradesh,30-12-2023,2565.6,3018.35
ginger,madhyapradesh,27-01-2024,2693.34,3168.63
ginger,madhyapradesh,24-02-2024,2547.61,2997.19
ginger,madhyapradesh,23-03-2024,2597.95,3056.41
ginger,madhyapradesh,20-04-2024,2725.63,3206.62
ginger,madhyapradesh,18-05-2024,2765.74,3253.81
ginger,madhyapradesh,15-06-2024,2790.55,3283.0
ginger,madhyapradesh,13-07-2024,2906.21,3419.07
ginger,madhyapradesh,10-08-2024,2899.03,3410.62
ginger,madhyapradesh,07-09-2024,2867.79,3373.87
ginger,madhyapradesh,05-10-2024,2812.6,3308.94
ginger,madhyapradesh,02-11-2024,2809.12,3304.85
ginger,madhyapradesh,30-11-2024,3045.34,3582.75
ginger,madhyapradesh,28-12-2024,2714.77,3193.85
ginger,madhyapradesh,25-01-2025,2677.81,3150.37
ginger,madhyapradesh,22-02-2025,2646.82,3113.91
ginger,madhyapradesh,22-03-2025,2606.98,3067.04
ginger,madhyapradesh,19-04-2025,2596.68,3054.92
ginger,madhyapradesh,17-05-2025,2740.57,3224.2
ginger,madhyapradesh,14-06-2025,2715.23,3194.39
ginger,madhyapradesh,12-07-2025,2807.47,3302.9
ginger,madhyapradesh,09-08-2025,2773.32,3262.73
ginger,madhyapradesh,06-09-2025,2761.68,3249.04
ginger,madhyapradesh,04-10-2025,2783.35,3274.53
ginger,westbengal,01-01-2022,3070.07,3611.85
ginger,westbengal,29-01-2022,3161.82,3719.79
ginger,westbengal,26-02-2022,3119.36,3669.83
ginger,westbengal,26-03-2022,3165.3,3723.88
ginger,westbengal,23-04-2022,3367.05,3961.23
ginger,westbengal,21-05-2022,3199.99,3764.69
ginger,westbengal,18-06-2022,3414.61,4017.19
ginger,westbengal,16-07-2022,3224.29,3793.28
ginger,westbengal,13-08-2022,3446.29,4054.46
ginger,westbengal,10-09-2022,3352.61,3944.25
ginger,westbengal,08-10-2022,3512.76,4132.66
ginger,westbengal,05-11-2022,3550.46,4177.01
ginger,westbengal,03-12-2022,3527.55,4150.06
ginger,westbengal,31-12-2022,3090.24,3635.58
ginger,westbengal,28-01-2023,3129.91,3682.25
ginger,westbengal,25-02-2023,3112.4,3661.65
ginger,westbengal,25-03-2023,3077.91,3621.07
ginger,westbengal,22-04-2023,3144.6,3699.53
ginger,westbengal,20-05-2023,3143.92,3698.73
ginger,westbengal,17-06-2023,3245.59,3818.34
ginger,westbengal,15-07-2023,3443.06,4050.66
ginger,westbengal,12-08-2023,3551.42,4178.14
ginger,westbengal,09-09-2023,3359.07,3951.85
ginger,westbengal,07-10-2023,3467.55,4079.47
ginger,westbengal,04-11-2023,3654.71,4299.66
ginger,westbengal,02-12-2023,3729.47,4387.61
